Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed
589818,2018,12,0,0,0,0,0,0,0
589840,2018,12,0,0,0,0,0,0,0
590012,2018,12,0,0,0,0,0,0,0
590025,2018,12,17,0,17,4488,448,0,0
590098,2018,12,5,0,5,3120,312,0,0
590246,2018,12,5,0,5,2360,236,0,0
590280,2018,12,9,0,9,2277,227,0,0
590301,2018,12,0,0,0,0,0,0,0
590393,2018,12,15,2,17,2040,204,0,0
590485,2018,12,5,0,5,640,64,0,0
590514,2018,12,0,0,0,0,0,0,0
590621,2018,12,6,0,6,582,58,0,0
590647,2018,12,9,4,13,1365,136,0,0
985765,2017,9,0,0,0,0,0,0,0
590752,2018,12,5,0,5,3055,305,0,0
590778,2018,12,10,5,15,4185,418,0,0
590936,2018,12,0,0,0,0,0,0,0
590981,2018,12,0,0,0,0,0,0,0
590989,2018,12,0,0,0,0,0,0,0
591174,2018,12,16,4,20,3000,300,0,0
591234,2018,12,14,0,14,4368,436,0,0
591272,2018,12,12,7,19,2090,209,0,0
591367,2018,12,1,1,2,1516,151,0,0
591377,2018,12,0,0,0,0,0,0,0
591414,2018,12,11,0,11,3355,335,0,0
591476,2018,12,0,0,0,0,0,0,0
591547,2018,12,14,2,16,3120,312,0,0
591576,2018,12,0,0,0,0,0,0,0
591579,2018,12,8,1,9,2898,289,0,0
591608,2018,12,14,4,18,4662,466,0,0
591641,2018,12,8,5,13,988,98,0,0
591731,2018,12,12,0,12,2568,256,0,0
591758,2018,12,9,0,9,3888,388,0,0
591841,2018,12,0,0,0,0,0,0,0
591854,2018,12,0,0,0,0,0,0,0
592003,2018,12,9,8,17,4233,423,0,0
592034,2018,12,0,0,0,0,0,0,0
592064,2018,12,0,0,0,0,0,0,0
592088,2018,12,9,4,13,2587,258,0,0
592145,2018,12,0,0,0,0,0,0,0
592213,2018,12,0,0,0,0,0,0,0
985765,2017,10,9,0,9,3483,348,0,0
592251,2018,12,17,0,17,4692,469,0,0
592302,2018,12,5,0,5,2740,274,0,0
592350,2018,12,15,5,20,1400,140,0,0
592431,2018,12,5,3,8,1312,131,0,0
592485,2018,12,0,0,0,0,0,0,0
592515,2018,12,0,0,0,0,0,0,0
592532,2018,12,0,0,0,0,0,0,0
592966,2018,12,9,4,13,1495,149,0,0
592992,2018,12,0,0,0,0,0,0,0
985765,2017,11,0,0,0,0,0,0,0
593039,2018,12,10,5,15,1170,117,0,0
593116,2018,12,12,0,12,1836,183,0,0
593190,2018,12,11,7,18,3312,331,0,0
593252,2018,12,11,0,11,3993,399,0,0
593252,2018,12,0,0,0,0,0,0,0
593277,2018,12,14,0,14,994,99,0,0
985765,2017,12,14,9,23,4025,402,0,0
593340,2018,12,7,7,14,1568,156,0,0
593386,2018,12,5,5,10,1110,111,0,0
319433,2018,12,4,4,8,584,58,459,37
593506,2018,12,12,0,12,1284,128,0,0
593651,2018,12,0,0,0,0,0,0,0
593684,2018,12,10,2,12,1416,141,0,0
593710,2018,12,3,1,4,1776,177,0,0
593781,2018,12,1,1,2,3074,307,0,0
593868,2018,12,0,0,0,0,0,0,0
593885,2018,12,0,0,0,0,0,0,0
594028,2018,12,0,0,0,0,0,0,0
985765,2018,3,3,1,4,2556,275.4,647,52
594200,2018,12,0,0,0,0,0,0,0
594468,2018,12,0,0,0,0,0,0,0
594598,2018,12,17,5,22,1826,182,0,0
985765,2018,1,0,0,0,0,0,0,0
594626,2018,12,0,0,0,0,0,0,0
594636,2018,12,10,5,15,1020,102,0,0
594649,2018,12,8,8,16,2400,240,0,0
594672,2018,12,0,0,0,0,0,0,0
985765,2018,2,0,0,0,0,0,0,0
594997,2018,12,11,8,19,1615,161,0,0
595024,2018,12,16,2,18,3978,397,0,0
595027,2018,12,0,0,0,0,0,0,0
595028,2018,12,14,0,14,4102,410,0,0
595083,2018,12,0,0,0,0,0,0,0
595169,2018,12,6,5,11,3553,355,0,0
595215,2018,12,0,0,0,0,0,0,0
485281,2018,5,9,3,12,840,84,531,43
595236,2018,12,0,0,0,0,0,0,0
595320,2018,12,0,0,0,0,0,0,0
595323,2018,12,0,0,0,0,0,0,0
595325,2018,12,0,0,0,0,0,0,0
595334,2018,12,6,0,6,3162,316,0,0
595529,2018,12,0,0,0,0,0,0,0
595624,2018,12,14,0,14,4354,435,0,0
595658,2018,12,0,0,0,0,0,0,0
595681,2018,12,5,0,5,2500,250,0,0
595747,2018,12,6,0,6,720,72,0,0
595775,2018,12,0,0,0,0,0,0,0
595965,2018,12,0,0,0,0,0,0,0
595978,2018,12,17,7,24,2760,276,0,0
595980,2018,12,4,0,4,616,61,0,0
596004,2018,12,5,0,5,1490,149,0,0
596033,2018,12,0,0,0,0,0,0,0
596153,2018,12,0,0,0,0,0,0,0
430880,2018,3,6,3,9,675,83.75,609,49
596173,2018,12,0,0,0,0,0,0,0
596179,2018,12,0,0,0,0,0,0,0
596297,2018,12,7,0,7,1190,119,0,0
596327,2018,12,17,0,17,4403,440,0,0
596390,2018,12,0,0,0,0,0,0,0
221328,2017,9,8,2,10,710,71,495,40
596544,2018,12,10,0,10,680,68,0,0
596586,2018,12,15,0,15,2670,267,0,0
596674,2018,12,9,0,9,2097,209,0,0
596787,2018,12,11,0,11,3036,303,0,0
596818,2018,12,0,0,0,0,0,0,0
596911,2018,12,0,0,0,0,0,0,0
597023,2018,12,0,0,0,0,0,0,0
597124,2018,12,0,0,0,0,0,0,0
597156,2018,12,2,2,4,1236,123,0,0
597189,2018,12,11,2,13,3965,396,0,0
597191,2018,12,4,0,4,2184,218,0,0
597197,2018,12,9,5,14,1428,142,0,0
985765,2018,4,6,0,6,2310,249.48,0,0
757420,2017,6,11,3,14,994,99,638,52
597237,2018,12,0,0,0,0,0,0,0
597267,2018,12,0,0,0,0,0,0,0
597294,2018,12,16,0,16,2128,212,0,0
597300,2018,12,16,0,16,1872,187,0,0
597313,2018,12,0,0,0,0,0,0,0
597522,2018,12,0,0,0,0,0,0,0
597532,2018,12,0,0,0,0,0,0,0
985765,2017,2,10,5,15,1950,195,390,32
597837,2018,12,0,0,0,0,0,0,0
597897,2018,12,6,0,6,762,76,0,0
597981,2018,12,4,0,4,2980,298,0,0
598016,2018,12,15,0,15,4710,471,0,0
598059,2018,12,9,6,15,3900,390,0,0
598258,2018,12,0,0,0,0,0,0,0
598360,2018,12,0,0,0,0,0,0,0
598364,2018,12,0,0,0,0,0,0,0
598369,2018,12,8,5,13,2925,292,0,0
598398,2018,12,15,7,22,4752,475,0,0
598705,2018,12,0,0,0,0,0,0,0
985765,2018,6,14,10,24,3264,326,648,52
598711,2018,12,11,0,11,4147,414,0,0
598760,2018,12,17,0,17,4165,416,0,0
598799,2018,12,4,4,8,1808,180,0,0
131721,2018,8,10,3,13,923,92,596,48
599145,2018,12,0,0,0,0,0,0,0
599184,2018,12,11,8,19,3534,353,0,0
599341,2018,12,4,4,8,2640,264,0,0
599369,2018,12,11,9,20,2760,276,0,0
599372,2018,12,12,1,13,2756,275,0,0
599394,2018,12,11,0,11,1232,123,0,0
599442,2018,12,11,0,11,2244,224,0,0
983242,2018,10,8,2,10,710,71,471,38
933707,2017,4,8,2,10,710,71,465,38
985765,2018,5,4,0,4,2916,291,0,0
599746,2018,12,16,0,16,2768,276,0,0
599778,2018,12,1,0,1,2324,232,0,0
599873,2018,12,0,0,0,0,0,0,0
985765,2018,7,7,7,14,1792,179,0,0
600013,2018,12,0,0,0,0,0,0,0
985765,2018,8,0,0,0,0,0,0,0
600063,2018,12,3,1,4,1216,121,0,0
600220,2018,12,0,0,0,0,0,0,0
600302,2018,12,10,0,10,3350,335,0,0
600309,2018,12,4,4,8,1928,192,0,0
600432,2018,12,12,5,17,4726,472,0,0
600482,2018,12,7,0,7,3703,370,0,0
600541,2018,12,3,3,6,990,99,0,0
600563,2018,12,17,0,17,2482,248,0,0
600598,2018,12,10,5,15,2910,291,0,0
600651,2018,12,15,0,15,2910,291,0,0
600664,2018,12,0,0,0,0,0,0,0
600712,2018,12,1,0,1,3059,305,0,0
600746,2018,12,0,0,0,0,0,0,0
600756,2018,12,16,0,16,1904,190,0,0
600785,2018,12,6,0,6,1482,148,0,0
600792,2018,12,9,0,9,2394,239,0,0
600820,2018,12,0,0,0,0,0,0,0
600884,2018,12,7,0,7,1652,165,0,0
600914,2018,12,17,0,17,3077,307,0,0
600923,2018,12,0,0,0,0,0,0,0
379562,2018,3,8,2,10,720,108,531,43
601068,2018,12,0,0,0,0,0,0,0
601105,2018,12,14,8,22,3586,358,0,0
626973,2018,1,6,1,7,511,51,430,35
601131,2018,12,0,0,0,0,0,0,0
601143,2018,12,2,2,4,788,78,0,0
601167,2018,12,7,0,7,714,71,0,0
601332,2018,12,17,0,17,3264,326,0,0
601341,2018,12,14,0,14,3332,333,0,0
601407,2018,12,17,0,17,4267,426,0,0
601448,2018,12,7,0,7,1547,154,0,0
985765,2018,9,9,0,9,1809,180,0,0
601586,2018,12,15,0,15,2805,280,0,0
601597,2018,12,0,0,0,0,0,0,0
601625,2018,12,0,0,0,0,0,0,0
601626,2018,12,16,3,19,2679,267,0,0
601681,2018,12,2,2,4,1168,116,0,0
601775,2018,12,0,0,0,0,0,0,0
601834,2018,12,0,0,0,0,0,0,0
601940,2018,12,11,6,17,4267,426,0,0
601997,2018,12,0,0,0,0,0,0,0
602014,2018,12,14,0,14,1960,196,0,0
602043,2018,12,0,0,0,0,0,0,0
985765,2018,10,0,0,0,0,0,0,0
985765,2018,11,0,0,0,0,0,0,0
602150,2018,12,7,6,13,4394,439,0,0
985765,2018,12,0,0,0,0,0,0,0
602213,2018,12,6,3,9,2232,223,0,0
602222,2018,12,4,0,4,3308,330,0,0
986018,2017,1,4,0,4,3032,303,0,0
638733,2018,5,8,3,11,814,81,686,55
602361,2018,12,0,0,0,0,0,0,0
986018,2017,2,8,0,8,1664,166,0,0
602574,2018,12,2,0,2,1406,140,0,0
602585,2018,12,7,0,7,3668,366,0,0
602587,2018,12,0,0,0,0,0,0,0
986018,2017,3,15,0,15,3675,367,0,0
602685,2018,12,8,0,8,1840,184,0,0
602694,2018,12,17,8,25,4850,485,0,0
602783,2018,12,14,4,18,4320,432,0,0
602900,2018,12,0,0,0,0,0,0,0
602931,2018,12,0,0,0,0,0,0,0
603005,2018,12,7,0,7,3647,364,0,0
885682,2017,7,11,4,15,1095,109,852,69
986018,2017,4,0,0,0,0,0,0,0
603070,2018,12,16,3,19,2432,243,0,0
603077,2018,12,0,0,0,0,0,0,0
603079,2018,12,6,1,7,1736,173,0,0
603082,2018,12,10,0,10,2470,247,0,0
603248,2018,12,0,0,0,0,0,0,0
907934,2018,8,9,3,12,900,90,773,62
603407,2018,12,15,0,15,3540,354,0,0
871094,2017,4,7,2,9,675,67,599,48
603446,2018,12,13,0,13,1547,154,0,0
603531,2018,12,8,0,8,3888,388,0,0
603539,2018,12,5,5,10,1800,180,0,0
603545,2018,12,14,0,14,3598,359,0,0
603587,2018,12,16,0,16,1856,185,0,0
603653,2018,12,11,0,11,2035,203,0,0
603658,2018,12,11,0,11,4004,400,0,0
603674,2018,12,8,0,8,3360,336,0,0
603739,2018,12,0,0,0,0,0,0,0
603744,2018,12,0,0,0,0,0,0,0
603775,2018,12,13,4,17,2890,289,0,0
603968,2018,12,15,0,15,1785,178,0,0
604019,2018,12,0,0,0,0,0,0,0
604039,2018,12,0,0,0,0,0,0,0
604076,2018,12,0,0,0,0,0,0,0
604077,2018,12,1,0,1,221,22,0,0
604116,2018,12,8,0,8,952,95,0,0
604274,2018,12,11,4,15,2640,264,0,0
604274,2018,12,0,0,0,0,0,0,0
604328,2018,12,0,0,0,0,0,0,0
604332,2018,12,16,0,16,1616,161,0,0
604436,2018,12,0,0,0,0,0,0,0
604461,2018,12,0,0,0,0,0,0,0
604470,2018,12,9,8,17,1938,193,0,0
986018,2017,5,2,0,2,998,99,0,0
604510,2018,12,0,0,0,0,0,0,0
604526,2018,12,0,0,0,0,0,0,0
604630,2018,12,0,0,0,0,0,0,0
604645,2018,12,16,0,16,4080,408,0,0
604681,2018,12,4,4,8,3712,371,0,0
604724,2018,12,0,0,0,0,0,0,0
604772,2018,12,2,0,2,3830,383,0,0
604783,2018,12,4,3,7,3661,366,0,0
604792,2018,12,0,0,0,0,0,0,0
182235,2017,9,8,2,10,750,75,638,52
604825,2018,12,0,0,0,0,0,0,0
604839,2018,12,0,0,0,0,0,0,0
604870,2018,12,11,0,11,2222,222,0,0
604870,2018,12,8,5,13,3679,367,0,0
604943,2018,12,11,0,11,3751,375,0,0
605127,2018,12,0,0,0,0,0,0,0
605134,2018,12,5,1,6,2628,262,0,0
605184,2018,12,0,0,0,0,0,0,0
605269,2018,12,0,0,0,0,0,0,0
605320,2018,12,9,5,14,4074,407,0,0
605322,2018,12,0,0,0,0,0,0,0
605341,2018,12,15,0,15,2865,286,0,0
605343,2018,12,6,0,6,3798,379,0,0
605421,2018,12,0,0,0,0,0,0,0
605500,2018,12,15,6,21,3255,325,0,0
365761,2018,10,7,2,9,675,67,607,49
605723,2018,12,16,4,20,1420,142,0,0
605761,2018,12,0,0,0,0,0,0,0
605768,2018,12,0,0,0,0,0,0,0
605787,2018,12,0,0,0,0,0,0,0
605790,2018,12,4,4,8,2720,272,0,0
605803,2018,12,11,1,12,4080,408,0,0
605849,2018,12,0,0,0,0,0,0,0
605874,2018,12,12,9,21,4977,497,0,0
605877,2018,12,0,0,0,0,0,0,0
456822,2017,11,7,2,9,666,66,575,46
605926,2018,12,1,1,2,3096,309,0,0
193747,2018,11,7,2,9,666,66,575,46
606026,2018,12,1,0,1,2582,258,0,0
606060,2018,12,10,0,10,2820,282,0,0
606074,2018,12,0,0,0,0,0,0,0
606076,2018,12,0,0,0,0,0,0,0
606117,2018,12,0,0,0,0,0,0,0
606214,2018,12,4,0,4,308,30,0,0
986018,2017,6,4,4,8,3480,348,0,0
620584,2018,1,5,1,6,480,48,551,45
986018,2017,7,8,0,8,2432,243,0,0
606455,2018,12,4,3,7,1827,182,0,0
986018,2017,8,17,0,17,1666,166,0,0
986018,2017,9,4,4,8,1616,161,0,0
986018,2017,10,0,0,0,0,0,0,0
606811,2018,12,0,0,0,0,0,0,0
606846,2018,12,16,0,16,4336,433,0,0
606852,2018,12,7,6,13,923,92,0,0
538507,2018,2,5,1,6,474,58.75,536,43
606877,2018,12,0,0,0,0,0,0,0
606962,2018,12,7,0,7,4067,406,0,0
606989,2018,12,16,0,16,3472,347,0,0
607115,2018,12,14,2,16,1024,102,0,0
555541,2017,7,11,10,21,1470,147,868,70
775185,2018,7,11,10,21,1470,147,868,70
607266,2018,12,0,0,0,0,0,0,0
607275,2018,12,5,0,5,2700,270,0,0
607292,2018,12,11,0,11,1804,180,0,0
607347,2018,12,12,9,21,4326,432,0,0
607405,2018,12,9,7,16,1584,158,0,0
607453,2018,12,3,0,3,2778,277,0,0
607480,2018,12,0,0,0,0,0,0,0
607489,2018,12,13,5,18,4500,450,0,0
607538,2018,12,11,4,15,2640,264,0,0
607548,2018,12,0,0,0,0,0,0,0
607555,2018,12,1,1,2,3608,360,0,0
607565,2018,12,7,4,11,858,85,0,0
607588,2018,12,0,0,0,0,0,0,0
607662,2018,12,8,7,15,3420,342,0,0
607696,2018,12,11,7,18,2052,205,0,0
607752,2018,12,0,0,0,0,0,0,0
607769,2018,12,11,0,11,1958,195,0,0
607847,2018,12,5,0,5,1475,147,0,0
607856,2018,12,13,0,13,2795,279,0,0
607885,2018,12,0,0,0,0,0,0,0
986018,2017,11,2,2,4,2884,288,0,0
607997,2018,12,13,5,18,3006,300,0,0
608070,2018,12,11,0,11,3751,375,0,0
608087,2018,12,14,0,14,1484,148,0,0
430323,2017,11,7,6,13,910,91,586,47
608159,2018,12,9,0,9,819,81,0,0
608241,2018,12,6,0,6,2874,287,0,0
608326,2018,12,0,0,0,0,0,0,0
617326,2018,11,7,6,13,910,91,586,47
608384,2018,12,7,0,7,2247,224,0,0
608419,2018,12,11,0,11,935,93,0,0
608493,2018,12,15,0,15,2190,219,0,0
608504,2018,12,0,0,0,0,0,0,0
608508,2018,12,7,0,7,658,65,0,0
608517,2018,12,16,0,16,3680,368,0,0
608537,2018,12,0,0,0,0,0,0,0
986018,2017,12,11,0,11,1881,188,0,0
608605,2018,12,6,6,12,2556,255,0,0
608739,2018,12,5,0,5,855,85,0,0
608758,2018,12,15,0,15,2070,207,0,0
608850,2018,12,10,2,12,2664,266,0,0
608974,2018,12,0,0,0,0,0,0,0
609009,2018,12,12,0,12,1476,147,0,0
609072,2018,12,9,0,9,2772,277,0,0
609174,2018,12,14,1,15,4680,468,0,0
609184,2018,12,14,6,20,2240,224,0,0
609296,2018,12,5,0,5,2035,203,0,0
609532,2018,12,0,0,0,0,0,0,0
609650,2018,12,6,0,6,1254,125,0,0
609664,2018,12,0,0,0,0,0,0,0
609667,2018,12,12,0,12,984,98,0,0
625451,2017,9,8,7,15,1050,105,650,52
609778,2018,12,13,5,18,4158,415,0,0
609878,2018,12,0,0,0,0,0,0,0
609971,2018,12,0,0,0,0,0,0,0
961533,2018,5,8,7,15,1065,106,699,56
610393,2018,12,0,0,0,0,0,0,0
610432,2018,12,9,0,9,2907,290,0,0
610465,2018,12,9,3,12,4116,411,0,0
610482,2018,12,0,0,0,0,0,0,0
610573,2018,12,16,7,23,2323,232,0,0
610585,2018,12,6,0,6,3894,389,0,0
610631,2018,12,0,0,0,0,0,0,0
610684,2018,12,0,0,0,0,0,0,0
610860,2018,12,0,0,0,0,0,0,0
610916,2018,12,7,0,7,1148,114,0,0
611051,2017,2,6,6,12,840,84,545,44
611029,2018,12,13,9,22,2838,283,0,0
986018,2018,1,0,0,0,0,0,0,0
611051,2018,12,9,9,18,1818,181,0,0
611084,2018,12,0,0,0,0,0,0,0
611086,2018,12,0,0,0,0,0,0,0
611247,2018,12,0,0,0,0,0,0,0
611356,2018,12,0,0,0,0,0,0,0
611366,2018,12,11,0,11,2970,297,0,0
611415,2018,12,6,0,6,2178,217,0,0
611436,2018,12,0,0,0,0,0,0,0
611464,2018,12,0,0,0,0,0,0,0
611481,2018,12,0,0,0,0,0,0,0
611538,2018,12,17,4,21,2793,279,0,0
611582,2018,12,0,0,0,0,0,0,0
611618,2018,12,0,0,0,0,0,0,0
611667,2018,12,11,4,15,4305,430,0,0
611673,2018,12,17,3,20,2060,206,0,0
611689,2018,12,5,0,5,2340,234,0,0
611765,2018,12,13,0,13,3640,364,0,0
611817,2018,12,10,9,19,2204,220,0,0
611873,2018,12,10,0,10,3290,329,0,0
611990,2018,12,1,1,2,3002,300,0,0
986018,2018,2,3,0,3,798,98.75,0,0
222278,2017,9,3,2,5,415,41,543,44
612060,2018,12,5,5,10,3580,358,0,0
612074,2018,12,11,3,14,3906,390,0,0
612122,2018,12,0,0,0,0,0,0,0
612140,2018,12,6,6,12,960,96,0,0
612144,2018,12,11,2,13,3029,302,0,0
612162,2018,12,0,0,0,0,0,0,0
208323,2018,9,3,2,5,415,41,543,44
612233,2018,12,0,0,0,0,0,0,0
612269,2018,12,0,0,0,0,0,0,0
612294,2018,12,5,0,5,1305,130,0,0
612311,2018,12,4,0,4,3472,347,0,0
612339,2018,12,11,0,11,2409,240,0,0
612370,2018,12,0,0,0,0,0,0,0
612488,2018,12,2,2,4,2656,265,0,0
612510,2018,12,9,7,16,1552,155,0,0
612555,2018,12,2,2,4,2996,299,0,0
612595,2018,12,0,0,0,0,0,0,0
986018,2018,3,6,0,6,1344,167.5,0,0
612664,2018,12,17,7,24,4824,482,0,0
612703,2018,12,7,0,7,3535,353,0,0
612719,2018,12,1,1,2,2324,232,0,0
612742,2018,12,0,0,0,0,0,0,0
612795,2018,12,12,0,12,3060,306,0,0
612834,2018,12,0,0,0,0,0,0,0
612905,2018,12,7,7,14,3766,376,0,0
612955,2018,12,0,0,0,0,0,0,0
612963,2018,12,11,0,11,2827,282,0,0
612995,2018,12,0,0,0,0,0,0,0
613076,2018,12,1,0,1,1046,104,0,0
613185,2018,12,3,1,4,2604,260,0,0
613195,2018,12,7,0,7,1547,154,0,0
613234,2018,12,14,9,23,2944,294,0,0
613265,2018,12,0,0,0,0,0,0,0
613303,2018,12,1,1,2,1604,160,0,0
613546,2018,12,13,0,13,3627,362,0,0
613709,2018,12,0,0,0,0,0,0,0
613747,2018,12,10,0,10,3460,346,0,0
220244,2018,7,5,3,8,640,64,721,58
613860,2018,12,2,0,2,2414,241,0,0
613908,2018,12,11,0,11,1144,114,0,0
986018,2018,4,5,0,5,2160,270,0,0
614000,2018,12,5,0,5,2010,201,0,0
614063,2018,12,0,0,0,0,0,0,0
614100,2018,12,13,0,13,1001,100,0,0
614106,2018,12,0,0,0,0,0,0,0
614122,2018,12,0,0,0,0,0,0,0
138746,2018,4,3,2,5,405,43.2,510,41
614219,2018,12,0,0,0,0,0,0,0
614221,2018,12,0,0,0,0,0,0,0
614246,2018,12,0,0,0,0,0,0,0
614307,2018,12,5,0,5,550,55,0,0
614350,2018,12,8,8,16,2304,230,0,0
614373,2018,12,6,6,12,2076,207,0,0
614377,2018,12,1,1,2,3544,354,0,0
614379,2018,12,15,2,17,4505,450,0,0
614428,2018,12,0,0,0,0,0,0,0
614441,2018,12,5,5,10,2600,260,0,0
614574,2018,12,12,0,12,3972,397,0,0
614634,2018,12,15,8,23,4485,448,0,0
614720,2018,12,0,0,0,0,0,0,0
614721,2018,12,5,0,5,4100,410,0,0
614782,2018,12,9,6,15,1170,117,0,0
986018,2018,5,15,6,21,3654,365,0,0
614810,2018,12,11,0,11,715,71,0,0
614830,2018,12,14,7,21,2247,224,0,0
369091,2018,4,3,2,5,405,60,510,41
615022,2018,12,0,0,0,0,0,0,0
986018,2018,6,0,0,0,0,0,0,0
924643,2018,11,3,1,4,340,34,490,40
615201,2018,12,0,0,0,0,0,0,0
615214,2018,12,5,0,5,1905,190,0,0
615244,2018,12,0,0,0,0,0,0,0
615251,2018,12,6,0,6,576,57,0,0
615327,2018,12,3,3,6,1086,108,0,0
986018,2018,7,0,0,0,0,0,0,0
615394,2018,12,0,0,0,0,0,0,0
615411,2018,12,0,0,0,0,0,0,0
200326,2017,12,4,2,6,492,49,622,50
615439,2018,12,7,0,7,553,55,0,0
986018,2018,8,11,0,11,2332,233,0,0
615528,2018,12,0,0,0,0,0,0,0
615529,2018,12,0,0,0,0,0,0,0
615561,2018,12,6,6,12,3396,339,0,0
615561,2018,12,0,0,0,0,0,0,0
615578,2018,12,0,0,0,0,0,0,0
615617,2018,12,0,0,0,0,0,0,0
615662,2018,12,0,0,0,0,0,0,0
615673,2018,12,3,3,6,1596,159,0,0
615678,2018,12,10,0,10,3730,373,0,0
615826,2018,12,6,2,8,2936,293,0,0
615854,2018,12,0,0,0,0,0,0,0
615945,2018,12,0,0,0,0,0,0,0
615989,2018,12,10,8,18,3078,307,0,0
616083,2018,12,0,0,0,0,0,0,0
986018,2018,9,0,0,0,0,0,0,0
616162,2018,12,0,0,0,0,0,0,0
986018,2018,10,0,0,0,0,0,0,0
616207,2018,12,11,5,16,1616,161,0,0
616220,2018,12,0,0,0,0,0,0,0
616226,2018,12,8,5,13,1339,133,0,0
616342,2018,12,0,0,0,0,0,0,0
616350,2018,12,7,0,7,2072,207,0,0
986018,2018,11,0,0,0,0,0,0,0
616416,2018,12,0,0,0,0,0,0,0
616447,2018,12,2,2,4,1420,142,0,0
616500,2018,12,4,0,4,1048,104,0,0
616522,2018,12,0,0,0,0,0,0,0
616611,2018,12,0,0,0,0,0,0,0
616641,2018,12,1,0,1,1312,131,0,0
616650,2018,12,11,3,14,4298,429,0,0
746171,2018,2,3,1,4,332,49.5,457,37
616722,2018,12,0,0,0,0,0,0,0
616739,2018,12,1,1,2,458,45,0,0
616746,2018,12,0,0,0,0,0,0,0
616835,2018,12,7,2,9,4176,417,0,0
616857,2018,12,0,0,0,0,0,0,0
616875,2018,12,0,0,0,0,0,0,0
986018,2018,12,0,0,0,0,0,0,0
354442,2017,3,3,2,5,425,42,583,47
617008,2018,12,10,0,10,1210,121,0,0
617079,2018,12,16,0,16,1456,145,0,0
617099,2018,12,2,0,2,466,46,0,0
987612,2017,1,6,0,6,2448,244,0,0
617171,2018,12,1,0,1,131,13,0,0
617263,2018,12,5,5,10,2950,295,0,0
617296,2018,12,0,0,0,0,0,0,0
617326,2018,12,8,0,8,1896,189,0,0
617348,2018,12,16,0,16,4480,448,0,0
617447,2018,12,0,0,0,0,0,0,0
487727,2017,5,3,2,5,425,42,583,47
617484,2018,12,11,0,11,3762,376,0,0
142906,2017,6,5,1,6,480,48,571,46
617489,2018,12,0,0,0,0,0,0,0
617516,2018,12,0,0,0,0,0,0,0
617670,2018,12,4,0,4,3588,358,0,0
617916,2018,12,11,0,11,2585,258,0,0
617960,2018,12,8,0,8,800,80,0,0
618022,2018,12,12,1,13,3549,354,0,0
509514,2018,6,5,1,6,480,48,571,46
618100,2018,12,0,0,0,0,0,0,0
618112,2018,12,0,0,0,0,0,0,0
618124,2018,12,3,0,3,3210,321,0,0
618226,2018,12,0,0,0,0,0,0,0
618300,2018,12,6,0,6,1950,195,0,0
618302,2018,12,0,0,0,0,0,0,0
618309,2018,12,1,0,1,1403,140,0,0
618329,2018,12,3,0,3,585,58,0,0
618379,2018,12,0,0,0,0,0,0,0
618390,2018,12,1,1,2,370,37,0,0
618409,2018,12,0,0,0,0,0,0,0
618461,2018,12,0,0,0,0,0,0,0
618494,2018,12,0,0,0,0,0,0,0
987612,2017,2,11,0,11,2475,247,0,0
618524,2018,12,6,6,12,2700,270,0,0
618601,2018,12,0,0,0,0,0,0,0
618656,2018,12,17,6,23,1610,161,0,0
618719,2018,12,11,0,11,3894,389,0,0
618731,2018,12,0,0,0,0,0,0,0
618817,2018,12,3,0,3,3393,339,0,0
987612,2017,3,11,3,14,2772,277,0,0
618824,2018,12,11,1,12,4296,429,0,0
618830,2018,12,14,6,20,3160,316,0,0
987612,2017,4,13,1,14,2268,226,0,0
618877,2018,12,2,0,2,1752,175,0,0
618886,2018,12,0,0,0,0,0,0,0
987612,2017,5,0,0,0,0,0,0,0
619268,2018,12,5,1,6,1116,111,0,0
619337,2018,12,14,9,23,1932,193,0,0
619404,2018,12,0,0,0,0,0,0,0
619483,2018,12,8,4,12,2724,272,0,0
619537,2018,12,12,0,12,3684,368,0,0
619548,2018,12,0,0,0,0,0,0,0
987612,2017,7,2,2,4,4548,454,0,0
619693,2018,12,10,1,11,968,96,0,0
619826,2018,12,12,0,12,3768,376,0,0
619840,2018,12,4,4,8,3288,328,0,0
421580,2018,5,4,1,5,400,40,476,39
619920,2018,12,8,0,8,864,86,0,0
620078,2018,12,13,0,13,2704,270,0,0
620084,2018,12,9,0,9,4275,427,0,0
620094,2018,12,1,0,1,3095,309,0,0
620122,2018,12,7,0,7,826,82,0,0
620406,2018,12,0,0,0,0,0,0,0
620446,2018,12,17,0,17,3570,357,0,0
620465,2018,12,0,0,0,0,0,0,0
620480,2018,12,0,0,0,0,0,0,0
620563,2018,12,0,0,0,0,0,0,0
620584,2018,12,2,2,4,3764,376,0,0
620587,2018,12,0,0,0,0,0,0,0
620674,2018,12,0,0,0,0,0,0,0
620741,2018,12,2,2,4,488,48,0,0
987612,2017,8,1,1,2,1992,199,0,0
620858,2018,12,0,0,0,0,0,0,0
620969,2018,12,13,5,18,3870,387,0,0
620990,2018,12,14,5,19,3420,342,0,0
621006,2018,12,0,0,0,0,0,0,0
621072,2018,12,7,0,7,553,55,0,0
788870,2017,9,4,1,5,390,39,445,36
367562,2017,8,5,1,6,474,47,534,43
621190,2018,12,0,0,0,0,0,0,0
621218,2018,12,9,9,18,1188,118,0,0
621279,2018,12,11,1,12,3816,381,0,0
